Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
0.0,500.0,0.0,52804.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,888.0,100.0,25.0,0.0,644.1,-33.633692,-70.610576,2019-12-25 12:33:26
